"21","1","1",,"<p align=""LEFT""><span style=""font-family: 'andale mono', times; color: #800000;""><span style=""font-size: 12pt;""><em>« Coccinelle, demoiselle<br /> Où t’en vas-tu donc ?<br /> Je m’en vais dans le soleil<br /> Car c'est là qu'est ma maison. ""</em></span></span></p>
<p align=""LEFT""><span style=""font-size: 12pt; color: #800000; font-family: 'andale mono', times; background-color: #daae57;"">                    Edmond ROSTAND</span></p>
<p align=""LEFT""> </p>
<p align=""LEFT""> </p>","coccinelle","création unique","boucles d'oreilles,metal,verre,synthétique,perle,rouge,noir,bouton,coccinelle,doré","boucles d'oreilles coccinelle","Coccinelle",,
"22","1","1",,"<p align=""LEFT""><strong><span style=""color: #800000; font-family: 'andale mono', times; font-size: 10pt;""><em>""Un bleuet est de trop dans un champ de blé, </em></span></strong></p>
<p align=""LEFT""><strong><span style=""color: #800000; font-family: 'andale mono', times; font-size: 10pt;""><em> Et pourtant qui peut nier que c'est à lui </em></span></strong></p>
<p align=""LEFT""><strong><span style=""color: #800000; font-size: 10pt; font-family: 'andale mono', times;""><em> que celui-ci doit son éclat ?""</em></span></strong></p>
<p align=""LEFT""><span style=""font-size: 10pt; color: #800000; font-family: 'andale mono', times;"">Constantyn HUYGENS</span></p>","bleuet","création unique","boucles d'oreilles,synthétique,bleu,bleuet,argent","boucles d'oreilles Bleuet.","Bleuet",,
"23","1","1",,"<p align=""LEFT""><strong><span style=""color: #800000; font-size: 10pt; font-family: 'andale mono', times;""><em>""Où naquit l'hortensia à la belle rondeur ?</em></span></strong></p>
<p align=""LEFT""><strong><span style=""color: #800000; font-size: 10pt; font-family: 'andale mono', times;""><em> Qui le planta avec tant de bonheur ?</em></span></strong></p>
<p align=""LEFT""><strong><span style=""color: #800000; font-size: 10pt; font-family: 'andale mono', times;""><em>Qui ainsi le nomma pour sa Dame de cœur ? »</em></span></strong></p>
<p align=""LEFT""><span style=""color: #800000; font-size: 10pt; font-family: 'andale mono', times;"">Poème de Bretagne.</span></p>
<p align=""LEFT""><br /><br /></p>","boucles-d-oreilles-synthetique-noir-hortensia","création unique;","boucles d'oreilles,synthétique,noir,hortensia","boucles d'oreilles boucles d'oreilles, synthétique, noir, hortensia","Hortensia",,
"24","1","1",,"<p><span style=""color: #800000;""><em><span style=""font-size: 12pt; font-family: 'andale mono', times;"">« ...un violet de cobalt pour la rêverie </span></em></span></p>
<p><span style=""color: #800000;""><em><span style=""font-size: 12pt; font-family: 'andale mono', times;""> un ocre jaune pour accepter la terre </span></em></span></p>
<p><span style=""color: #800000;""><em><span style=""font-size: 12pt; font-family: 'andale mono', times;""> une terre d'ombre pour mieux accepter la mélancolie noire... » </span></em></span></p>
<dl><dd></dd><dd><span style=""color: #800000;""><em><span style=""font-size: 12pt; font-family: 'andale mono', times;"">       Le Testament</span></em></span></dd><dd><span style=""color: #800000;""><em><span style=""font-size: 12pt; font-family: 'andale mono', times;"">      Viera da Silva </span></em></span></dd><dd></dd></dl>
<p align=""LEFT""><br /><br /></p>","sphaerophoria","création unique","boucles d'oreilles,synthétique,sphaerophoria,ambre,violet","boucles d'oreilles sphaerophoria","Sphaerophoria",,
"25","1","1",,"<p align=""LEFT""><span style=""color: #800000; font-size: 12pt; font-family: 'andale mono', times;""><em>« Ta clarté révèle,</em></span></p>
<p align=""JUSTIFY""><span style=""color: #800000; font-size: 12pt; font-family: 'andale mono', times;""><em>Le reflet lumineux de l’azur bleuté,</em></span></p>
<p align=""JUSTIFY""><span style=""color: #800000; font-size: 12pt; font-family: 'andale mono', times;""><em>Une infinité de ciels étoilés</em></span></p>
<p align=""JUSTIFY""><span style=""color: #800000; font-size: 12pt; font-family: 'andale mono', times;""><em>Et ta simplicité me rappelle</em></span></p>
<p align=""JUSTIFY""><span style=""color: #800000; font-size: 12pt; font-family: 'andale mono', times;""><em>Nos amours in-oubliées »</em></span></p>
<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;"">             </span><span style=""color: #800000; font-family: 'andale mono', times; font-size: 12pt; background-color: #daae57;""> Valérie BUCHER</span></p>","myotosis","création unique","boucles d'oreilles,metal,verre,synthétique,bleu,myotosis","boucles d'oreilles myotosis","Myotosis",,
"26","1","1",,"<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;""><em>« Sur la bruyère arrosée de rosée...</em></span></p>
<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;""><em> La demoiselle se berce.</em></span></p>
<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;""><em> Et s'il perce dans la brume</em></span></p>
<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;""><em> Un rayon d'or qui scintille,</em></span></p>
<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;""><em> Son regard brille... »</em></span></p>
<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;"">   Théophile GAUTIER</span></p>","demoiselle","création unique","demoiselle,céramique synthétique,bleu,ciel,azur","boucles d'oreille demoiselle","Demoiselle",,
"27","1","1",,"<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;""><em>« Quant la doulce jouvencelle, </em></span></p>
<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;""><em> La très gracieuse et belle,</em></span></p>
<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;""><em> Celle don't suy amoureux.. ».</em></span></p>
<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;""><strong> </strong>Anonyme XV ème siècle </span></p>
<p align=""JUSTIFY""><br /><br /></p>","jouvencelle","création unique","boucles d'oreilles,metal,synthétique,bleu,turquoise,transparent,jouvencelle","boucles d'oreilles jouvencelle","Jouvencelle",,
"28","1","1",,"<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;""><em>« ...Toi l'amie des nuages,</em></span></p>
<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;""><em> Fleur de neige  ou de ciel,</em></span></p>
<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;""><em> Tu vis libre et sauvage... »</em></span></p>
<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;"">       La Mélodie du Bonheur</span></p>","edelweiss","création unique","boucles d'oreilles,résine,transparent,bouton,edelweiss","boucles d'oreilles edelweiss","Edelweiss",,
"29","1","1",,"<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;""><em>« ...Si tu conserves l’olivette</em></span></p>
<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;""><em> Sans arracher un olivier,</em></span></p>
<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;""><em> Quatre anges pendront leur musette</em></span></p>
<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;""><em> Aux quatre coins de ton quartier... »</em></span></p>
<p align=""JUSTIFY""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;"">    Chant berbère</span></p>
<p align=""JUSTIFY""><br /><br /></p>","olivette","création unique","olivette,boucles d'oreilles,verre,perle,vert,olivier","boucles d'oreilles Olivette.","Olivette",,
"30","1","1",,"<p class=""Standard""><span style=""color: #ff9900;""><em> </em></span></p>
<p class=""Standard""><span style=""color: #800000;""><em><span style=""font-size: 12pt;""><span style=""font-family: 'andale mono', times;"">"" Je lègue à mes amis...                           </span></span></em></span><em style=""color: #800000; background-color: #daae57;""><span style=""font-size: 12pt;""><span style=""font-family: 'andale mono', times;"">un vert Véronèse pour la mémoire          du printemps...""</span></span></em></p>
<p class=""Standard""><span style=""color: #800000;""><em><span style=""font-size: 12pt;""><span style=""font-family: 'andale mono', times;"">                                    </span></span></em><span style=""font-size: 12pt;""><span style=""font-family: 'andale mono', times;"">   Le testament</span></span></span></p>
<p class=""Standard""><span style=""color: #800000;""><span style=""font-size: 12pt;""><span style=""font-family: 'andale mono', times;"">                                     Viera da Silva</span></span></span></p>
<p class=""Standard""><span style=""color: #800000;""><em><span style=""font-size: 12pt; font-family: 'andale mono', times;""> </span></em></span></p>","yucca","création unique","boucles d'oreilles,verre,perle,vert,yucca","boucles d'oreilles yucca","yucca",,
"31","1","1",,"<p><span style=""font-size: 12pt; color: #800000; font-family: 'andale mono', times;""><em>« De quoi parlait le vent ?</em></span></p>
<p><span style=""font-size: 12pt; color: #800000; font-family: 'andale mono', times;""><em>De quoi tremblaient les branches ?</em></span></p>
<p><span style=""font-size: 12pt; color: #800000; font-family: 'andale mono', times;""><em>Était-ce, en ce doux mois,</em></span></p>
<p><span style=""font-size: 12pt; color: #800000; font-family: 'andale mono', times;""><em>des nids et des pervenches...</em></span></p>
<p><em style=""color: #800000; font-family: 'andale mono', times; font-size: 12pt; background-color: #daae57;"">Ou parce qu'elle et moi étions là tout seuls ? »</em></p>
<p><span style=""color: #800000; font-size: 12pt; font-family: 'andale mono', times;""><strong>   </strong></span><span style=""color: #800000; font-family: 'andale mono', times; font-size: 12pt; background-color: #daae57;"">Victor HUGO</span></p>
<dl><dd><dl><dd></dd></dl></dd><dd></dd></dl>","chaine-des-coeurs","création unique","boucles d'oreilles,verre,perle,céramique,vert,chaine,coeurs,caillou","boucles d'oreilles chaîne des coeurs","Chaîne des coeurs",,
"32","1","1",,"<p><span style=""color: #800000; font-family: 'andale mono', times;""><em><span style=""font-size: 12pt;"">"" Nos grands bois sentiraient la sève,</span></em></span></p>
<p><span style=""color: #ffcc00; font-family: 'andale mono', times;""><em><span style=""font-size: 12pt;""> <span style=""color: #800000;"">Et le soleil sablerait d'or fin</span></span></em></span></p>
<p><span style=""color: #800000; font-family: 'andale mono', times;""><em><span style=""font-size: 12pt;""> leur grand rêve vert et vermeil... ""</span></em></span></p>
<p><span style=""background-color: #daae57; color: #800000; font-family: 'andale mono', times; font-size: 12pt;"">  Arthur RIMBAUD</span></p>
<dl><dd><strong style=""color: #ffcc00; font-family: 'andale mono', times; font-size: 12pt; background-color: #582900;""><br /></strong></dd><dd></dd></dl>","begonia","création unique","boucles d'oreilles,verre,perle,vert,rouge,pâte,begonia","boucles d'oreilles bégonia","Bégonia",,
"33","1","1",,"<p><span style=""color: #800000;""><em><span style=""font-size: 12pt; font-family: 'andale mono', times;"">« ...un vert mousse pour apaiser les nerfs </span></em></span></p>
<p><span style=""color: #800000;""><em><span style=""font-size: 12pt; font-family: 'andale mono', times;"">un vert Véronèse pour la mémoire du printemps... »</span></em></span></p>
<dl><dt><span style=""color: #800000; font-size: 12pt; font-family: 'andale mono', times;""><strong><br /></strong></span></dt><dt><em><span style=""color: #800000; font-size: 12pt; font-family: 'andale mono', times;""> Le Testament</span></em></dt><dd><span style=""color: #800000; font-size: 12pt; font-family: 'andale mono', times;"">  Viera da Silva</span></dd></dl>","calathea","création unique","boucles d'oreilles,verre,perle,céramique,vert,esse,inox calathéa","boucles d'oreilles calathea","Calathéa",,
"34","1","1",,"<p><span style=""color: #800000; font-size: 12pt; font-family: 'andale mono', times;""><em><br /></em></span></p>
<p><span style=""color: #800000; font-size: 12pt; font-family: 'andale mono', times;""><em>"" Que n’ai-je un pinceau<br /> Qui puisse peindre les fleurs du prunier<br /> Avec leur parfum ! ""</em></span></p>
<p><span style=""color: #800000; font-size: 12pt; font-family: 'andale mono', times;""> Shoha</span></p>
<p align=""JUSTIFY""><br /><br /></p>","prune","création unique","boucles d'oreilles,synthétique,perle,fil,cuivre,prune","boucles d'oreilles prune","Prune",,
"35","1","1",,"<p align=""JUSTIFY""><span style=""color: #800000; font-size: 12pt; font-family: 'andale mono', times;""><em>"" Les myrtilles sont des grelots                  </em></span><em style=""color: #800000; font-family: 'andale mono', times; font-size: 12pt; background-color: #daae57;""> que rend muets                                       </em><em style=""color: #800000; font-family: 'andale mono', times; font-size: 12pt; background-color: #daae57;"">la peur d'être dévorés. ""</em></p>
<p align=""JUSTIFY""><span style=""color: #800000; font-size: 12pt; font-family: 'andale mono', times;"">                         Sylvain TESSON</span></p>
<p align=""JUSTIFY""><br /><br /></p>","myrtille","création unique","boucles d'oreilles,verre,synthétique,perle,rouge,pâte,noir,myrtille","boucles d'oreilles myrtille","Myrtille",,
"36","1","1",,"<p align=""LEFT""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #ffcc00;""><em><br /></em></span></p>
<p align=""LEFT""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;""><em>"" Il faut faire du noir </em></span></p>
<p align=""LEFT""><span style=""font-family: 'andale mono', times; font-size: 12pt; color: #800000;""><em>une couleur de lumière. ""</em></span></p>
<p align=""LEFT""><span style=""color: #800000; font-size: 12pt; font-family: 'andale mono', times;"">Clémence BOULOUQUE</span></p>
<p align=""LEFT""><br /><br /></p>","cierge-d-argent","création unique","boucles d'oreilles,metal,verre,synthétique,perle,noire,argent,cierge","boucles d'oreilles cierge-d-argent","Cierge d'Argent",,
"37","1","1",,"<p align=""LEFT""><span style=""font-size: 12pt; color: #800000; font-family: 'andale mono', times;""><em> "" L ’</em><a href=""http://www.evene.fr/citations/mot.php?mot=enfant""><span style=""color: #800000;""><em>enfant</em></span></a><em> </em><a href=""http://www.evene.fr/citations/mot.php?mot=noir""><span style=""color: #800000;""><em>noir</em></span></a><em>, l’</em><a href=""http://www.evene.fr/citations/mot.php?mot=enfant""><span style=""color: #800000;""><em>enfant</em></span></a><em> </em><a href=""http://www.evene.fr/citations/mot.php?mot=blanc""><span style=""color: #800000;""><em>blanc</em></span></a></span></p>
<p align=""LEFT""><span style=""font-size: 12pt; color: #800000; font-family: 'andale mono', times;""> <em>ont tous deu</em><a href=""http://www.evene.fr/citations/mot.php?mot=deux""><span style=""color: #800000;""><em>x</em></span></a><em> le </em><em>sang rouge</em><em>. ""</em></span></p>
<p class=""western""><span style=""font-size: 12pt; color: #800000; font-family: 'andale mono', times;""><span style=""color: #800000;""><a href=""http://www.evene.fr/celebre/biographie/pierre-osenat-13647.php"">Pierre O</a>SENAT</span></span></p>
<p><span style=""font-size: 12pt; color: #ffcc00;""> </span></p>","celosia","création unique","boucles d'oreilles,metal,verre,synthétique,perle,noire,célosia","boucles d'oreilles célosia","Célosia",,
